gl_balance_id,year,month,branch_id,ledger_code,ledger_name,pool_name,amount
GL_CallCenterOpex_202510_B002_6120,2025,10,B002,6120,Call Center Rent,CallCenterOpex,19181.36
GL_CallCenterOpex_202510_B003_6100,2025,10,B003,6100,Call Center Salaries,CallCenterOpex,72119.76
GL_CallCenterOpex_202510_B003_6110,2025,10,B003,6110,Telecom Expense,CallCenterOpex,32781.71
GL_CallCenterOpex_202510_B003_6120,2025,10,B003,6120,Call Center Rent,CallCenterOpex,26225.37
GL_CallCenterOpex_202510_B004_6100,2025,10,B004,6100,Call Center Salaries,CallCenterOpex,122768.63
GL_CallCenterOpex_202510_B004_6110,2025,10,B004,6110,Telecom Expense,CallCenterOpex,55803.92
GL_CallCenterOpex_202510_B004_6120,2025,10,B004,6120,Call Center Rent,CallCenterOpex,44643.14
GL_CallCenterOpex_202510_B005_6100,2025,10,B005,6100,Call Center Salaries,CallCenterOpex,35935.24
GL_CallCenterOpex_202510_B005_6110,2025,10,B005,6110,Telecom Expense,CallCenterOpex,16334.2
GL_CallCenterOpex_202510_B005_6120,2025,10,B005,6120,Call Center Rent,CallCenterOpex,13067.36
GL_CallCenterOpex_202510_B006_6100,2025,10,B006,6100,Call Center Salaries,CallCenterOpex,50864.55
GL_CallCenterOpex_202510_B006_6110,2025,10,B006,6110,Telecom Expense,CallCenterOpex,23120.25
GL_CallCenterOpex_202510_B006_6120,2025,10,B006,6120,Call Center Rent,CallCenterOpex,18496.2
GL_CallCenterOpex_202510_B007_6100,2025,10,B007,6100,Call Center Salaries,CallCenterOpex,4384.19
GL_CallCenterOpex_202510_B007_6110,2025,10,B007,6110,Telecom Expense,CallCenterOpex,1992.82
GL_CallCenterOpex_202510_B007_6120,2025,10,B007,6120,Call Center Rent,CallCenterOpex,1594.25
GL_CallCenterOpex_202510_B008_6100,2025,10,B008,6100,Call Center Salaries,CallCenterOpex,42600.14
GL_CallCenterOpex_202510_B008_6110,2025,10,B008,6110,Telecom Expense,CallCenterOpex,19363.7
GL_CallCenterOpex_202510_B008_6120,2025,10,B008,6120,Call Center Rent,CallCenterOpex,15490.96
GL_CallCenterOpex_202510_B009_6100,2025,10,B009,6100,Call Center Salaries,CallCenterOpex,4665.52
GL_CallCenterOpex_202510_B009_6110,2025,10,B009,6110,Telecom Expense,CallCenterOpex,2120.69
GL_CallCenterOpex_202510_B009_6120,2025,10,B009,6120,Call Center Rent,CallCenterOpex,1696.55
GL_CallCenterOpex_202510_B010_6100,2025,10,B010,6100,Call Center Salaries,CallCenterOpex,9042.96
GL_CallCenterOpex_202510_B010_6110,2025,10,B010,6110,Telecom Expense,CallCenterOpex,4110.43
GL_CallCenterOpex_202510_B010_6120,2025,10,B010,6120,Call Center Rent,CallCenterOpex,3288.35
GL_CallCenterOpex_202510_B011_6100,2025,10,B011,6100,Call Center Salaries,CallCenterOpex,24536.59
GL_CallCenterOpex_202510_B011_6110,2025,10,B011,6110,Telecom Expense,CallCenterOpex,11152.99
GL_CallCenterOpex_202510_B011_6120,2025,10,B011,6120,Call Center Rent,CallCenterOpex,8922.39
GL_CallCenterOpex_202510_B012_6100,2025,10,B012,6100,Call Center Salaries,CallCenterOpex,73170.02
GL_CallCenterOpex_202510_B012_6110,2025,10,B012,6110,Telecom Expense,CallCenterOpex,33259.1
GL_CallCenterOpex_202510_B012_6120,2025,10,B012,6120,Call Center Rent,CallCenterOpex,26607.28
GL_BranchOpex_202510_HQ_6200,2025,10,HQ,6200,Branch Salaries,BranchOpex,28878.74
GL_BranchOpex_202510_HQ_6210,2025,10,HQ,6210,Branch Rent,BranchOpex,10501.36
GL_BranchOpex_202510_HQ_6220,2025,10,HQ,6220,Branch Utilities,BranchOpex,7876.02
GL_BranchOpex_202510_HQ_6230,2025,10,HQ,6230,Branch Supplies,BranchOpex,5250.68
GL_BranchOpex_202510_B001_6200,2025,10,B001,6200,Branch Salaries,BranchOpex,97490.26
GL_BranchOpex_202510_B001_6210,2025,10,B001,6210,Branch Rent,BranchOpex,35451.0
GL_BranchOpex_202510_B001_6220,2025,10,B001,6220,Branch Utilities,BranchOpex,26588.25
GL_BranchOpex_202510_B001_6230,2025,10,B001,6230,Branch Supplies,BranchOpex,17725.5
GL_BranchOpex_202510_B002_6200,2025,10,B002,6200,Branch Salaries,BranchOpex,8029.24
GL_BranchOpex_202510_B002_6210,2025,10,B002,6210,Branch Rent,BranchOpex,2919.72
GL_BranchOpex_202510_B002_6220,2025,10,B002,6220,Branch Utilities,BranchOpex,2189.79
GL_BranchOpex_202510_B002_6230,2025,10,B002,6230,Branch Supplies,BranchOpex,1459.86
GL_BranchOpex_202510_B003_6200,2025,10,B003,6200,Branch Salaries,BranchOpex,101752.16
GL_BranchOpex_202510_B003_6210,2025,10,B003,6210,Branch Rent,BranchOpex,37000.79
GL_BranchOpex_202510_B003_6220,2025,10,B003,6220,Branch Utilities,BranchOpex,27750.59
GL_BranchOpex_202510_B003_6230,2025,10,B003,6230,Branch Supplies,BranchOpex,18500.39
GL_BranchOpex_202510_B004_6200,2025,10,B004,6200,Branch Salaries,BranchOpex,23279.71
GL_BranchOpex_202510_B004_6210,2025,10,B004,6210,Branch Rent,BranchOpex,8465.35
GL_BranchOpex_202510_B004_6220,2025,10,B004,6220,Branch Utilities,BranchOpex,6349.01
GL_BranchOpex_202510_B004_6230,2025,10,B004,6230,Branch Supplies,BranchOpex,4232.68
GL_BranchOpex_202510_B005_6200,2025,10,B005,6200,Branch Salaries,BranchOpex,14996.06
GL_BranchOpex_202510_B005_6210,2025,10,B005,6210,Branch Rent,BranchOpex,5453.11
GL_BranchOpex_202510_B005_6220,2025,10,B005,6220,Branch Utilities,BranchOpex,4089.83
GL_BranchOpex_202510_B005_6230,2025,10,B005,6230,Branch Supplies,BranchOpex,2726.56
GL_BranchOpex_202510_B006_6200,2025,10,B006,6200,Branch Salaries,BranchOpex,10404.56
GL_BranchOpex_202510_B006_6210,2025,10,B006,6210,Branch Rent,BranchOpex,3783.48
GL_BranchOpex_202510_B006_6220,2025,10,B006,6220,Branch Utilities,BranchOpex,2837.61
GL_BranchOpex_202510_B006_6230,2025,10,B006,6230,Branch Supplies,BranchOpex,1891.74
GL_BranchOpex_202510_B007_6200,2025,10,B007,6200,Branch Salaries,BranchOpex,81047.34
GL_BranchOpex_202510_B007_6210,2025,10,B007,6210,Branch Rent,BranchOpex,29471.76
GL_BranchOpex_202510_B007_6220,2025,10,B007,6220,Branch Utilities,BranchOpex,22103.82
GL_BranchOpex_202510_B007_6230,2025,10,B007,6230,Branch Supplies,BranchOpex,14735.88
GL_BranchOpex_202510_B008_6200,2025,10,B008,6200,Branch Salaries,BranchOpex,110372.72
GL_BranchOpex_202510_B008_6210,2025,10,B008,6210,Branch Rent,BranchOpex,40135.54
GL_BranchOpex_202510_B008_6220,2025,10,B008,6220,Branch Utilities,BranchOpex,30101.65
GL_BranchOpex_202510_B008_6230,2025,10,B008,6230,Branch Supplies,BranchOpex,20067.77
GL_BranchOpex_202510_B009_6200,2025,10,B009,6200,Branch Salaries,BranchOpex,136490.25
GL_BranchOpex_202510_B009_6210,2025,10,B009,6210,Branch Rent,BranchOpex,49632.82
GL_BranchOpex_202510_B009_6220,2025,10,B009,6220,Branch Utilities,BranchOpex,37224.61
GL_BranchOpex_202510_B009_6230,2025,10,B009,6230,Branch Supplies,BranchOpex,24816.41
GL_BranchOpex_202510_B010_6200,2025,10,B010,6200,Branch Salaries,BranchOpex,79516.48
GL_BranchOpex_202510_B010_6210,2025,10,B010,6210,Branch Rent,BranchOpex,28915.08
GL_BranchOpex_202510_B010_6220,2025,10,B010,6220,Branch Utilities,BranchOpex,21686.31
GL_BranchOpex_202510_B010_6230,2025,10,B010,6230,Branch Supplies,BranchOpex,14457.54
GL_BranchOpex_202510_B011_6200,2025,10,B011,6200,Branch Salaries,BranchOpex,92910.52
GL_BranchOpex_202510_B011_6210,2025,10,B011,6210,Branch Rent,BranchOpex,33785.65
GL_BranchOpex_202510_B011_6220,2025,10,B011,6220,Branch Utilities,BranchOpex,25339.23
GL_BranchOpex_202510_B011_6230,2025,10,B011,6230,Branch Supplies,BranchOpex,16892.82
GL_BranchOpex_202510_B012_6200,2025,10,B012,6200,Branch Salaries,BranchOpex,567579.86
GL_BranchOpex_202510_B012_6210,2025,10,B012,6210,Branch Rent,BranchOpex,206392.68
GL_BranchOpex_202510_B012_6220,2025,10,B012,6220,Branch Utilities,BranchOpex,154794.51
GL_BranchOpex_202510_B012_6230,2025,10,B012,6230,Branch Supplies,BranchOpex,103196.34
GL_DigitalPlatform_202510_HQ_6300,2025,10,HQ,6300,Cloud Hosting,DigitalPlatform,312260.89
GL_DigitalPlatform_202510_HQ_6310,2025,10,HQ,6310,Software Licenses,DigitalPlatform,187356.54
GL_DigitalPlatform_202510_HQ_6320,2025,10,HQ,6320,DevOps & Monitoring,DigitalPlatform,124904.36
GL_DigitalPlatform_202510_B001_6300,2025,10,B001,6300,Cloud Hosting,DigitalPlatform,3433.67
GL_DigitalPlatform_202510_B001_6310,2025,10,B001,6310,Software Licenses,DigitalPlatform,2060.2
GL_DigitalPlatform_202510_B001_6320,2025,10,B001,6320,DevOps & Monitoring,DigitalPlatform,1373.47
GL_DigitalPlatform_202510_B002_6300,2025,10,B002,6300,Cloud Hosting,DigitalPlatform,7649.27
GL_DigitalPlatform_202510_B002_6310,2025,10,B002,6310,Software Licenses,DigitalPlatform,4589.56
GL_DigitalPlatform_202510_B002_6320,2025,10,B002,6320,DevOps & Monitoring,DigitalPlatform,3059.71
GL_DigitalPlatform_202510_B003_6300,2025,10,B003,6300,Cloud Hosting,DigitalPlatform,5683.71
GL_DigitalPlatform_202510_B003_6310,2025,10,B003,6310,Software Licenses,DigitalPlatform,3410.23
GL_DigitalPlatform_202510_B003_6320,2025,10,B003,6320,DevOps & Monitoring,DigitalPlatform,2273.48
GL_DigitalPlatform_202510_B004_6300,2025,10,B004,6300,Cloud Hosting,DigitalPlatform,7840.68
GL_DigitalPlatform_202510_B004_6310,2025,10,B004,6310,Software Licenses,DigitalPlatform,4704.41
GL_DigitalPlatform_202510_B004_6320,2025,10,B004,6320,DevOps & Monitoring,DigitalPlatform,3136.27
GL_DigitalPlatform_202510_B005_6300,2025,10,B005,6300,Cloud Hosting,DigitalPlatform,43923.25
GL_DigitalPlatform_202510_B005_6310,2025,10,B005,6310,Software Licenses,DigitalPlatform,26353.95
GL_DigitalPlatform_202510_B005_6320,2025,10,B005,6320,DevOps & Monitoring,DigitalPlatform,17569.3
GL_DigitalPlatform_202510_B006_6300,2025,10,B006,6300,Cloud Hosting,DigitalPlatform,2631.38
GL_DigitalPlatform_202510_B006_6310,2025,10,B006,6310,Software Licenses,DigitalPlatform,1578.83
GL_DigitalPlatform_202510_B006_6320,2025,10,B006,6320,DevOps & Monitoring,DigitalPlatform,1052.55
GL_DigitalPlatform_202510_B007_6300,2025,10,B007,6300,Cloud Hosting,DigitalPlatform,533.18
GL_DigitalPlatform_202510_B007_6310,2025,10,B007,6310,Software Licenses,DigitalPlatform,319.91
GL_DigitalPlatform_202510_B007_6320,2025,10,B007,6320,DevOps & Monitoring,DigitalPlatform,213.27
GL_DigitalPlatform_202510_B008_6300,2025,10,B008,6300,Cloud Hosting,DigitalPlatform,24218.96
GL_DigitalPlatform_202510_B008_6310,2025,10,B008,6310,Software Licenses,DigitalPlatform,14531.37
GL_DigitalPlatform_202510_B008_6320,2025,10,B008,6320,DevOps & Monitoring,DigitalPlatform,9687.58
GL_DigitalPlatform_202510_B009_6300,2025,10,B009,6300,Cloud Hosting,DigitalPlatform,58056.65
GL_DigitalPlatform_202510_B009_6310,2025,10,B009,6310,Software Licenses,DigitalPlatform,34833.99
GL_DigitalPlatform_202510_B009_6320,2025,10,B009,6320,DevOps & Monitoring,DigitalPlatform,23222.66
GL_DigitalPlatform_202510_B010_6300,2025,10,B010,6300,Cloud Hosting,DigitalPlatform,13.61
GL_DigitalPlatform_202510_B010_6310,2025,10,B010,6310,Software Licenses,DigitalPlatform,8.17
GL_DigitalPlatform_202510_B010_6320,2025,10,B010,6320,DevOps & Monitoring,DigitalPlatform,5.44
GL_DigitalPlatform_202510_B011_6300,2025,10,B011,6300,Cloud Hosting,DigitalPlatform,12887.27
GL_DigitalPlatform_202510_B011_6310,2025,10,B011,6310,Software Licenses,DigitalPlatform,7732.36
GL_DigitalPlatform_202510_B011_6320,2025,10,B011,6320,DevOps & Monitoring,DigitalPlatform,5154.91
GL_DigitalPlatform_202510_B012_6300,2025,10,B012,6300,Cloud Hosting,DigitalPlatform,41302.31
GL_DigitalPlatform_202510_B012_6310,2025,10,B012,6310,Software Licenses,DigitalPlatform,24781.38
GL_DigitalPlatform_202510_B012_6320,2025,10,B012,6320,DevOps & Monitoring,DigitalPlatform,16520.91
GL_ATMNetwork_202510_HQ_6400,2025,10,HQ,6400,ATM Maintenance,ATMNetwork,4422.64
GL_ATMNetwork_202510_HQ_6410,2025,10,HQ,6410,Interchange Fees,ATMNetwork,4422.64
GL_ATMNetwork_202510_HQ_6420,2025,10,HQ,6420,Cash Handling,ATMNetwork,2211.32
GL_ATMNetwork_202510_B001_6400,2025,10,B001,6400,ATM Maintenance,ATMNetwork,24943.74
GL_ATMNetwork_202510_B001_6410,2025,10,B001,6410,Interchange Fees,ATMNetwork,24943.74
GL_ATMNetwork_202510_B001_6420,2025,10,B001,6420,Cash Handling,ATMNetwork,12471.87
GL_ATMNetwork_202510_B002_6400,2025,10,B002,6400,ATM Maintenance,ATMNetwork,570.1
GL_ATMNetwork_202510_B002_6410,2025,10,B002,6410,Interchange Fees,ATMNetwork,570.1
GL_ATMNetwork_202510_B002_6420,2025,10,B002,6420,Cash Handling,ATMNetwork,285.05
GL_ATMNetwork_202510_B003_6400,2025,10,B003,6400,ATM Maintenance,ATMNetwork,10296.53
GL_ATMNetwork_202510_B003_6410,2025,10,B003,6410,Interchange Fees,ATMNetwork,10296.53
GL_ATMNetwork_202510_B003_6420,2025,10,B003,6420,Cash Handling,ATMNetwork,5148.26
GL_ATMNetwork_202510_B004_6400,2025,10,B004,6400,ATM Maintenance,ATMNetwork,1361.17
GL_ATMNetwork_202510_B004_6410,2025,10,B004,6410,Interchange Fees,ATMNetwork,1361.17
GL_ATMNetwork_202510_B004_6420,2025,10,B004,6420,Cash Handling,ATMNetwork,680.58
GL_ATMNetwork_202510_B005_6400,2025,10,B005,6400,ATM Maintenance,ATMNetwork,4228.93
GL_ATMNetwork_202510_B005_6410,2025,10,B005,6410,Interchange Fees,ATMNetwork,4228.93
GL_ATMNetwork_202510_B005_6420,2025,10,B005,6420,Cash Handling,ATMNetwork,2114.47
GL_ATMNetwork_202510_B006_6400,2025,10,B006,6400,ATM Maintenance,ATMNetwork,4726.25
GL_ATMNetwork_202510_B006_6410,2025,10,B006,6410,Interchange Fees,ATMNetwork,4726.25
GL_ATMNetwork_202510_B006_6420,2025,10,B006,6420,Cash Handling,ATMNetwork,2363.12
GL_ATMNetwork_202510_B007_6400,2025,10,B007,6400,ATM Maintenance,ATMNetwork,3407.05
GL_ATMNetwork_202510_B007_6410,2025,10,B007,6410,Interchange Fees,ATMNetwork,3407.05
GL_ATMNetwork_202510_B007_6420,2025,10,B007,6420,Cash Handling,ATMNetwork,1703.52
GL_ATMNetwork_202510_B008_6400,2025,10,B008,6400,ATM Maintenance,ATMNetwork,64518.98
GL_ATMNetwork_202510_B008_6410,2025,10,B008,6410,Interchange Fees,ATMNetwork,64518.98
GL_ATMNetwork_202510_B008_6420,2025,10,B008,6420,Cash Handling,ATMNetwork,32259.49
GL_ATMNetwork_202510_B009_6400,2025,10,B009,6400,ATM Maintenance,ATMNetwork,18200.5
GL_ATMNetwork_202510_B009_6410,2025,10,B009,6410,Interchange Fees,ATMNetwork,18200.5
GL_ATMNetwork_202510_B009_6420,2025,10,B009,6420,Cash Handling,ATMNetwork,9100.25
GL_ATMNetwork_202510_B010_6400,2025,10,B010,6400,ATM Maintenance,ATMNetwork,23151.37
GL_ATMNetwork_202510_B010_6410,2025,10,B010,6410,Interchange Fees,ATMNetwork,23151.37
GL_ATMNetwork_202510_B010_6420,2025,10,B010,6420,Cash Handling,ATMNetwork,11575.68
GL_ATMNetwork_202510_B011_6400,2025,10,B011,6400,ATM Maintenance,ATMNetwork,29184.51
GL_ATMNetwork_202510_B011_6410,2025,10,B011,6410,Interchange Fees,ATMNetwork,29184.51
GL_ATMNetwork_202510_B011_6420,2025,10,B011,6420,Cash Handling,ATMNetwork,14592.26
GL_ATMNetwork_202510_B012_6400,2025,10,B012,6400,ATM Maintenance,ATMNetwork,1159.43
GL_ATMNetwork_202510_B012_6410,2025,10,B012,6410,Interchange Fees,ATMNetwork,1159.43
GL_ATMNetwork_202510_B012_6420,2025,10,B012,6420,Cash Handling,ATMNetwork,579.72
GL_OperationsShared_202510_HQ_6500,2025,10,HQ,6500,Finance & HR,OperationsShared,326734.87
GL_OperationsShared_202510_HQ_6510,2025,10,HQ,6510,Compliance,OperationsShared,181519.37
GL_OperationsShared_202510_HQ_6520,2025,10,HQ,6520,IT Shared Services,OperationsShared,217823.24
GL_OperationsShared_202510_B001_6500,2025,10,B001,6500,Finance & HR,OperationsShared,1729.55
GL_OperationsShared_202510_B001_6510,2025,10,B001,6510,Compliance,OperationsShared,960.86
GL_OperationsShared_202510_B001_6520,2025,10,B001,6520,IT Shared Services,OperationsShared,1153.03
GL_OperationsShared_202510_B002_6500,2025,10,B002,6500,Finance & HR,OperationsShared,9018.23
GL_OperationsShared_202510_B002_6510,2025,10,B002,6510,Compliance,OperationsShared,5010.13
GL_OperationsShared_202510_B002_6520,2025,10,B002,6520,IT Shared Services,OperationsShared,6012.15
GL_OperationsShared_202510_B003_6500,2025,10,B003,6500,Finance & HR,OperationsShared,7140.78
GL_OperationsShared_202510_B003_6510,2025,10,B003,6510,Compliance,OperationsShared,3967.1
GL_OperationsShared_202510_B003_6520,2025,10,B003,6520,IT Shared Services,OperationsShared,4760.52
GL_OperationsShared_202510_B004_6500,2025,10,B004,6500,Finance & HR,OperationsShared,46251.07
GL_OperationsShared_202510_B004_6510,2025,10,B004,6510,Compliance,OperationsShared,25695.04
GL_OperationsShared_202510_B004_6520,2025,10,B004,6520,IT Shared Services,OperationsShared,30834.04
GL_OperationsShared_202510_B005_6500,2025,10,B005,6500,Finance & HR,OperationsShared,17683.2
GL_OperationsShared_202510_B005_6510,2025,10,B005,6510,Compliance,OperationsShared,9824.0
GL_OperationsShared_202510_B005_6520,2025,10,B005,6520,IT Shared Services,OperationsShared,11788.8
GL_OperationsShared_202510_B006_6500,2025,10,B006,6500,Finance & HR,OperationsShared,4918.12
GL_OperationsShared_202510_B006_6510,2025,10,B006,6510,Compliance,OperationsShared,2732.29
GL_OperationsShared_202510_B006_6520,2025,10,B006,6520,IT Shared Services,OperationsShared,3278.75
GL_OperationsShared_202510_B007_6500,2025,10,B007,6500,Finance & HR,OperationsShared,18553.32
GL_OperationsShared_202510_B007_6510,2025,10,B007,6510,Compliance,OperationsShared,10307.4
GL_OperationsShared_202510_B007_6520,2025,10,B007,6520,IT Shared Services,OperationsShared,12368.88
GL_OperationsShared_202510_B008_6500,2025,10,B008,6500,Finance & HR,OperationsShared,24543.22
GL_OperationsShared_202510_B008_6510,2025,10,B008,6510,Compliance,OperationsShared,13635.12
GL_OperationsShared_202510_B008_6520,2025,10,B008,6520,IT Shared Services,OperationsShared,16362.15
GL_OperationsShared_202510_B009_6500,2025,10,B009,6500,Finance & HR,OperationsShared,15278.31
GL_OperationsShared_202510_B009_6510,2025,10,B009,6510,Compliance,OperationsShared,8487.95
GL_OperationsShared_202510_B009_6520,2025,10,B009,6520,IT Shared Services,OperationsShared,10185.54
GL_OperationsShared_202510_B010_6500,2025,10,B010,6500,Finance & HR,OperationsShared,3403.98
GL_OperationsShared_202510_B010_6510,2025,10,B010,6510,Compliance,OperationsShared,1891.1
GL_OperationsShared_202510_B010_6520,2025,10,B010,6520,IT Shared Services,OperationsShared,2269.32
GL_OperationsShared_202510_B011_6500,2025,10,B011,6500,Finance & HR,OperationsShared,12105.15
GL_OperationsShared_202510_B011_6510,2025,10,B011,6510,Compliance,OperationsShared,6725.08
GL_OperationsShared_202510_B011_6520,2025,10,B011,6520,IT Shared Services,OperationsShared,8070.1
GL_OperationsShared_202510_B012_6500,2025,10,B012,6500,Finance & HR,OperationsShared,57198.32
GL_OperationsShared_202510_B012_6510,2025,10,B012,6510,Compliance,OperationsShared,31776.84
GL_OperationsShared_202510_B012_6520,2025,10,B012,6520,IT Shared Services,OperationsShared,38132.21
GL_ServiceFees_202510_HQ_4300,2025,10,HQ,4300,Deposit Account Service Charges,ServiceFees,2961.17
GL_ServiceFees_202510_HQ_4305,2025,10,HQ,4305,Overdraft Fees,ServiceFees,1269.07
GL_ServiceFees_202510_B001_4300,2025,10,B001,4300,Deposit Account Service Charges,ServiceFees,28217.79
GL_ServiceFees_202510_B001_4305,2025,10,B001,4305,Overdraft Fees,ServiceFees,12093.34
GL_ServiceFees_202510_B002_4300,2025,10,B002,4300,Deposit Account Service Charges,ServiceFees,71504.52
GL_ServiceFees_202510_B002_4305,2025,10,B002,4305,Overdraft Fees,ServiceFees,30644.79
GL_ServiceFees_202510_B003_4300,2025,10,B003,4300,Deposit Account Service Charges,ServiceFees,34371.38
GL_ServiceFees_202510_B003_4305,2025,10,B003,4305,Overdraft Fees,ServiceFees,14730.59
GL_ServiceFees_202510_B004_4300,2025,10,B004,4300,Deposit Account Service Charges,ServiceFees,10051.91
GL_ServiceFees_202510_B004_4305,2025,10,B004,4305,Overdraft Fees,ServiceFees,4307.96
GL_ServiceFees_202510_B005_4300,2025,10,B005,4300,Deposit Account Service Charges,ServiceFees,39701.2
GL_ServiceFees_202510_B005_4305,2025,10,B005,4305,Overdraft Fees,ServiceFees,17014.8
GL_ServiceFees_202510_B006_4300,2025,10,B006,4300,Deposit Account Service Charges,ServiceFees,15681.72
GL_ServiceFees_202510_B006_4305,2025,10,B006,4305,Overdraft Fees,ServiceFees,6720.74
GL_ServiceFees_202510_B007_4300,2025,10,B007,4300,Deposit Account Service Charges,ServiceFees,12326.66
GL_ServiceFees_202510_B007_4305,2025,10,B007,4305,Overdraft Fees,ServiceFees,5282.85
GL_ServiceFees_202510_B008_4300,2025,10,B008,4300,Deposit Account Service Charges,ServiceFees,20042.66
GL_ServiceFees_202510_B008_4305,2025,10,B008,4305,Overdraft Fees,ServiceFees,8589.71
GL_ServiceFees_202510_B009_4300,2025,10,B009,4300,Deposit Account Service Charges,ServiceFees,40440.32
GL_ServiceFees_202510_B009_4305,2025,10,B009,4305,Overdraft Fees,ServiceFees,17331.57
GL_ServiceFees_202510_B010_4300,2025,10,B010,4300,Deposit Account Service Charges,ServiceFees,44880.52
GL_ServiceFees_202510_B010_4305,2025,10,B010,4305,Overdraft Fees,ServiceFees,19234.51
GL_ServiceFees_202510_B011_4300,2025,10,B011,4300,Deposit Account Service Charges,ServiceFees,18796.96
GL_ServiceFees_202510_B011_4305,2025,10,B011,4305,Overdraft Fees,ServiceFees,8055.84
GL_ServiceFees_202510_B012_4300,2025,10,B012,4300,Deposit Account Service Charges,ServiceFees,104444.15
GL_ServiceFees_202510_B012_4305,2025,10,B012,4305,Overdraft Fees,ServiceFees,44761.79
GL_CardInterchange_202510_HQ_4310,2025,10,HQ,4310,Card Interchange Income,CardInterchange,27962.08
GL_CardInterchange_202510_B001_4310,2025,10,B001,4310,Card Interchange Income,CardInterchange,21619.33
GL_CardInterchange_202510_B002_4310,2025,10,B002,4310,Card Interchange Income,CardInterchange,101864.19
GL_CardInterchange_202510_B003_4310,2025,10,B003,4310,Card Interchange Income,CardInterchange,14628.24
GL_CardInterchange_202510_B004_4310,2025,10,B004,4310,Card Interchange Income,CardInterchange,50094.6
GL_CardInterchange_202510_B005_4310,2025,10,B005,4310,Card Interchange Income,CardInterchange,44324.24
GL_CardInterchange_202510_B006_4310,2025,10,B006,4310,Card Interchange Income,CardInterchange,19608.35
GL_CardInterchange_202510_B007_4310,2025,10,B007,4310,Card Interchange Income,CardInterchange,94217.22
GL_CardInterchange_202510_B008_4310,2025,10,B008,4310,Card Interchange Income,CardInterchange,34517.2
GL_CardInterchange_202510_B009_4310,2025,10,B009,4310,Card Interchange Income,CardInterchange,27823.27
GL_CardInterchange_202510_B010_4310,2025,10,B010,4310,Card Interchange Income,CardInterchange,9891.74
GL_CardInterchange_202510_B011_4310,2025,10,B011,4310,Card Interchange Income,CardInterchange,38885.16
GL_CardInterchange_202510_B012_4310,2025,10,B012,4310,Card Interchange Income,CardInterchange,6907.54
GL_BrokerageFees_202510_HQ_4320,2025,10,HQ,4320,Brokerage Commissions,BrokerageFees,2249.79
GL_BrokerageFees_202510_HQ_4325,2025,10,HQ,4325,Advisory Fees,BrokerageFees,1499.86
GL_BrokerageFees_202510_B001_4320,2025,10,B001,4320,Brokerage Commissions,BrokerageFees,28017.57
GL_BrokerageFees_202510_B001_4325,2025,10,B001,4325,Advisory Fees,BrokerageFees,18678.38
GL_BrokerageFees_202510_B002_4320,2025,10,B002,4320,Brokerage Commissions,BrokerageFees,2484.8
GL_BrokerageFees_202510_B002_4325,2025,10,B002,4325,Advisory Fees,BrokerageFees,1656.53
GL_BrokerageFees_202510_B003_4320,2025,10,B003,4320,Brokerage Commissions,BrokerageFees,4974.22
GL_BrokerageFees_202510_B003_4325,2025,10,B003,4325,Advisory Fees,BrokerageFees,3316.15
GL_BrokerageFees_202510_B004_4320,2025,10,B004,4320,Brokerage Commissions,BrokerageFees,8612.84
GL_BrokerageFees_202510_B004_4325,2025,10,B004,4325,Advisory Fees,BrokerageFees,5741.89
GL_BrokerageFees_202510_B005_4320,2025,10,B005,4320,Brokerage Commissions,BrokerageFees,21992.15
GL_BrokerageFees_202510_B005_4325,2025,10,B005,4325,Advisory Fees,BrokerageFees,14661.43
GL_BrokerageFees_202510_B006_4320,2025,10,B006,4320,Brokerage Commissions,BrokerageFees,40060.05
GL_BrokerageFees_202510_B006_4325,2025,10,B006,4325,Advisory Fees,BrokerageFees,26706.7
GL_BrokerageFees_202510_B007_4320,2025,10,B007,4320,Brokerage Commissions,BrokerageFees,26282.71
GL_BrokerageFees_202510_B007_4325,2025,10,B007,4325,Advisory Fees,BrokerageFees,17521.8
GL_BrokerageFees_202510_B008_4320,2025,10,B008,4320,Brokerage Commissions,BrokerageFees,16861.07
GL_BrokerageFees_202510_B008_4325,2025,10,B008,4325,Advisory Fees,BrokerageFees,11240.71
GL_BrokerageFees_202510_B009_4320,2025,10,B009,4320,Brokerage Commissions,BrokerageFees,5701.54
GL_BrokerageFees_202510_B009_4325,2025,10,B009,4325,Advisory Fees,BrokerageFees,3801.03
GL_BrokerageFees_202510_B010_4320,2025,10,B010,4320,Brokerage Commissions,BrokerageFees,10605.93
GL_BrokerageFees_202510_B010_4325,2025,10,B010,4325,Advisory Fees,BrokerageFees,7070.62
GL_BrokerageFees_202510_B011_4320,2025,10,B011,4320,Brokerage Commissions,BrokerageFees,23111.62
GL_BrokerageFees_202510_B011_4325,2025,10,B011,4325,Advisory Fees,BrokerageFees,15407.74
GL_BrokerageFees_202510_B012_4320,2025,10,B012,4320,Brokerage Commissions,BrokerageFees,9697.44
GL_BrokerageFees_202510_B012_4325,2025,10,B012,4325,Advisory Fees,BrokerageFees,6464.97
GL_InterestIncomeLoans_202510_HQ_4100,2025,10,HQ,4100,Interest Income - Loans,InterestIncomeLoans,1703512.06
GL_InterestIncomeLoans_202510_B001_4100,2025,10,B001,4100,Interest Income - Loans,InterestIncomeLoans,928598.48
GL_InterestIncomeLoans_202510_B002_4100,2025,10,B002,4100,Interest Income - Loans,InterestIncomeLoans,1834472.1
